match_id,season,city,date,team1,team2,toss_winner,toss_decision,result,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2
901,2022,Lucknow,2022-03-29,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,bat,normal,Chennai Super Kings,40,0,Player_5,"Sawai Mansingh Stadium, Jaipur",Umpire_22,Umpire_17
902,2022,Chennai,2022-03-03,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,normal,Chennai Super Kings,0,4,Player_195,"Feroz Shah Kotla, Delhi",Umpire_17,Umpire_23
903,2022,Lucknow,2022-05-25,Delhi Capitals,Punjab Kings,Punjab Kings,bat,normal,Punjab Kings,84,0,Player_137,"Narendra Modi Stadium, Ahmedabad",Umpire_16,Umpire_12
904,2022,Lucknow,2022-03-28,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,Sunrisers Hyderabad,0,2,Player_152,"Eden Gardens, Kolkata",Umpire_1,Umpire_4
905,2022,Chandigarh,2022-03-17,Gujarat Titans,Delhi Capitals,Delhi Capitals,field,normal,Gujarat Titans,40,0,Player_157,"M. Chinnaswamy Stadium, Bangalore",Umpire_18,Umpire_12
906,2022,Hyderabad,2022-05-11,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,normal,Kolkata Knight Riders,91,0,Player_111,"M.A. Chidambaram Stadium, Chennai",Umpire_6,Umpire_22
907,2022,Kolkata,2022-05-11,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,field,normal,Delhi Capitals,3,0,Player_29,"Ekana Cricket Stadium, Lucknow",Umpire_12,Umpire_14
908,2022,Ahmedabad,2022-04-20,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,Sunrisers Hyderabad,77,0,Player_133,"M. Chinnaswamy Stadium, Bangalore",Umpire_14,Umpire_13
909,2022,Mumbai,2022-05-23,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,field,normal,Rajasthan Royals,0,8,Player_120,"Ekana Cricket Stadium, Lucknow",Umpire_21,Umpire_10
910,2022,Delhi,2022-03-28,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,normal,Kolkata Knight Riders,0,4,Player_128,"Feroz Shah Kotla, Delhi",Umpire_16,Umpire_21
911,2022,Lucknow,2022-03-26,Delhi Capitals,Lucknow Super Giants,Delhi Capitals,field,normal,Lucknow Super Giants,0,9,Player_42,"Eden Gardens, Kolkata",Umpire_6,Umpire_3
912,2022,Ahmedabad,2022-04-06,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,field,normal,Mumbai Indians,93,0,Player_197,"M.A. Chidambaram Stadium, Chennai",Umpire_11,Umpire_9
913,2022,Delhi,2022-03-15,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,normal,Delhi Capitals,0,2,Player_121,"M. Chinnaswamy Stadium, Bangalore",Umpire_5,Umpire_7
914,2022,Hyderabad,2022-03-26,Rajasthan Royals,Delhi Capitals,Delhi Capitals,bat,normal,Rajasthan Royals,48,0,Player_36,"M.A. Chidambaram Stadium, Chennai",Umpire_9,Umpire_18
915,2022,Lucknow,2022-04-06,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,field,normal,Delhi Capitals,64,0,Player_172,"Wankhede Stadium, Mumbai",Umpire_27,Umpire_13
916,2022,Lucknow,2022-05-15,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,field,normal,Sunrisers Hyderabad,0,9,Player_28,"M. Chinnaswamy Stadium, Bangalore",Umpire_4,Umpire_23
917,2022,Jaipur,2022-03-02,Delhi Capitals,Punjab Kings,Delhi Capitals,field,normal,Punjab Kings,53,0,Player_123,"Feroz Shah Kotla, Delhi",Umpire_26,Umpire_9
918,2022,Lucknow,2022-05-14,Mumbai Indians,Rajasthan Royals,Mumbai Indians,field,normal,Rajasthan Royals,0,2,Player_185,"Ekana Cricket Stadium, Lucknow",Umpire_22,Umpire_8
919,2022,Lucknow,2022-03-27,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,bat,normal,Chennai Super Kings,0,2,Player_198,"PCA Stadium, Chandigarh",Umpire_24,Umpire_7
920,2022,Jaipur,2022-05-11,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,field,normal,Kolkata Knight Riders,0,7,Player_160,"PCA Stadium, Chandigarh",Umpire_20,Umpire_1
921,2022,Ahmedabad,2022-04-28,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,normal,Kolkata Knight Riders,0,4,Player_174,"Narendra Modi Stadium, Ahmedabad",Umpire_7,Umpire_10
922,2022,Jaipur,2022-04-03,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,Royal Challengers Bangalore,0,2,Player_176,"Wankhede Stadium, Mumbai",Umpire_12,Umpire_14
923,2022,Chennai,2022-03-15,Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders,field,normal,Kolkata Knight Riders,0,6,Player_128,"Eden Gardens, Kolkata",Umpire_2,Umpire_24
924,2022,Chennai,2022-05-27,Lucknow Super Giants,Rajasthan Royals,Rajasthan Royals,field,normal,Rajasthan Royals,0,6,Player_45,"M. Chinnaswamy Stadium, Bangalore",Umpire_21,Umpire_23
925,2022,Bangalore,2022-05-26,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,field,normal,Delhi Capitals,39,0,Player_147,"Eden Gardens, Kolkata",Umpire_12,Umpire_13
926,2022,Lucknow,2022-03-06,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,bat,normal,Punjab Kings,50,0,Player_50,"M.A. Chidambaram Stadium, Chennai",Umpire_19,Umpire_1
927,2022,Ahmedabad,2022-05-23,Rajasthan Royals,Lucknow Super Giants,Lucknow Super Giants,bat,normal,Lucknow Super Giants,22,0,Player_160,"Eden Gardens, Kolkata",Umpire_28,Umpire_28
928,2022,Lucknow,2022-05-23,Gujarat Titans,Lucknow Super Giants,Gujarat Titans,field,normal,Gujarat Titans,0,6,Player_27,"Eden Gardens, Kolkata",Umpire_11,Umpire_16
929,2022,Bangalore,2022-04-09,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,bat,normal,Gujarat Titans,0,1,Player_169,"Rajiv Gandhi Intl Stadium, Hyderabad",Umpire_6,Umpire_12
930,2022,Jaipur,2022-03-19,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,normal,Chennai Super Kings,0,9,Player_191,"Wankhede Stadium, Mumbai",Umpire_15,Umpire_13
931,2022,Mumbai,2022-03-21,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,field,no result,,0,0,Player_60,"M. Chinnaswamy Stadium, Bangalore",Umpire_22,Umpire_7
932,2022,Chandigarh,2022-04-09,Lucknow Super Giants,Delhi Capitals,Delhi Capitals,field,normal,Lucknow Super Giants,47,0,Player_3,"Sawai Mansingh Stadium, Jaipur",Umpire_21,Umpire_16
933,2022,Chennai,2022-04-02,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,field,normal,Lucknow Super Giants,84,0,Player_80,"Eden Gardens, Kolkata",Umpire_2,Umpire_17
934,2022,Mumbai,2022-04-13,Royal Challengers Bangalore,Lucknow Super Giants,Royal Challengers Bangalore,field,normal,Royal Challengers Bangalore,7,0,Player_68,"Ekana Cricket Stadium, Lucknow",Umpire_10,Umpire_10
935,2022,Lucknow,2022-04-28,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,bat,normal,Kolkata Knight Riders,46,0,Player_142,"Narendra Modi Stadium, Ahmedabad",Umpire_19,Umpire_26
936,2022,Lucknow,2022-05-25,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,field,normal,Rajasthan Royals,0,8,Player_1,"Wankhede Stadium, Mumbai",Umpire_15,Umpire_14
937,2022,Jaipur,2022-05-08,Gujarat Titans,Kolkata Knight Riders,Gujarat Titans,field,normal,Gujarat Titans,11,0,Player_63,"M.A. Chidambaram Stadium, Chennai",Umpire_15,Umpire_23
938,2022,Chennai,2022-05-18,Delhi Capitals,Punjab Kings,Delhi Capitals,bat,normal,Delhi Capitals,0,4,Player_96,"Ekana Cricket Stadium, Lucknow",Umpire_17,Umpire_21
939,2022,Kolkata,2022-03-14,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,normal,Mumbai Indians,0,3,Player_170,"Sawai Mansingh Stadium, Jaipur",Umpire_4,Umpire_11
940,2022,Chennai,2022-04-16,Sunrisers Hyderabad,Lucknow Super Giants,Lucknow Super Giants,field,normal,Sunrisers Hyderabad,0,8,Player_1,"M.A. Chidambaram Stadium, Chennai",Umpire_10,Umpire_18
941,2022,Chandigarh,2022-04-05,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,Kolkata Knight Riders,0,5,Player_135,"Wankhede Stadium, Mumbai",Umpire_4,Umpire_18
942,2022,Jaipur,2022-04-24,Punjab Kings,Delhi Capitals,Delhi Capitals,field,normal,Delhi Capitals,99,0,Player_182,"M.A. Chidambaram Stadium, Chennai",Umpire_18,Umpire_14
943,2022,Chennai,2022-05-16,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,normal,Kolkata Knight Riders,57,0,Player_15,"M.A. Chidambaram Stadium, Chennai",Umpire_28,Umpire_20
944,2022,Delhi,2022-05-06,Lucknow Super Giants,Kolkata Knight Riders,Lucknow Super Giants,field,normal,Lucknow Super Giants,93,0,Player_42,"PCA Stadium, Chandigarh",Umpire_16,Umpire_3
945,2022,Delhi,2022-05-24,Gujarat Titans,Sunrisers Hyderabad,Gujarat Titans,field,normal,Sunrisers Hyderabad,0,4,Player_194,"Eden Gardens, Kolkata",Umpire_22,Umpire_28
946,2022,Chandigarh,2022-03-03,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,field,normal,Royal Challengers Bangalore,0,3,Player_60,"Eden Gardens, Kolkata",Umpire_15,Umpire_17
947,2022,Lucknow,2022-03-21,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,normal,Rajasthan Royals,75,0,Player_55,"Narendra Modi Stadium, Ahmedabad",Umpire_1,Umpire_20
948,2022,Delhi,2022-04-26,Sunrisers Hyderabad,Lucknow Super Giants,Sunrisers Hyderabad,bat,normal,Sunrisers Hyderabad,13,0,Player_59,"Sawai Mansingh Stadium, Jaipur",Umpire_8,Umpire_15
949,2022,Jaipur,2022-05-23,Chennai Super Kings,Punjab Kings,Punjab Kings,bat,normal,Chennai Super Kings,0,3,Player_8,"Feroz Shah Kotla, Delhi",Umpire_10,Umpire_22
950,2022,Hyderabad,2022-05-16,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,field,normal,Delhi Capitals,3,0,Player_186,"M.A. Chidambaram Stadium, Chennai",Umpire_15,Umpire_9
951,2022,Hyderabad,2022-03-03,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,normal,Rajasthan Royals,0,6,Player_69,"Sawai Mansingh Stadium, Jaipur",Umpire_4,Umpire_17
952,2022,Delhi,2022-05-06,Kolkata Knight Riders,Punjab Kings,Punjab Kings,field,normal,Kolkata Knight Riders,31,0,Player_14,"Ekana Cricket Stadium, Lucknow",Umpire_23,Umpire_16
953,2022,Chennai,2022-05-01,Lucknow Super Giants,Delhi Capitals,Lucknow Super Giants,bat,normal,Delhi Capitals,91,0,Player_13,"Feroz Shah Kotla, Delhi",Umpire_18,Umpire_14
954,2022,Mumbai,2022-04-09,Gujarat Titans,Delhi Capitals,Gujarat Titans,bat,normal,Gujarat Titans,72,0,Player_19,"Feroz Shah Kotla, Delhi",Umpire_9,Umpire_21
955,2022,Jaipur,2022-05-05,Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,field,normal,Lucknow Super Giants,51,0,Player_69,"M.A. Chidambaram Stadium, Chennai",Umpire_28,Umpire_3
956,2022,Lucknow,2022-05-24,Delhi Capitals,Punjab Kings,Punjab Kings,field,normal,Delhi Capitals,95,0,Player_48,"PCA Stadium, Chandigarh",Umpire_2,Umpire_23
957,2022,Bangalore,2022-03-18,Chennai Super Kings,Punjab Kings,Chennai Super Kings,field,normal,Chennai Super Kings,0,3,Player_90,"Narendra Modi Stadium, Ahmedabad",Umpire_10,Umpire_8
958,2022,Lucknow,2022-03-29,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,field,normal,Kolkata Knight Riders,21,0,Player_166,"Narendra Modi Stadium, Ahmedabad",Umpire_10,Umpire_15
959,2022,Lucknow,2022-05-14,Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants,bat,normal,Lucknow Super Giants,61,0,Player_113,"Eden Gardens, Kolkata",Umpire_28,Umpire_1
960,2022,Lucknow,2022-04-05,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,Sunrisers Hyderabad,46,0,Player_97,"Narendra Modi Stadium, Ahmedabad",Umpire_10,Umpire_29
961,2022,Chandigarh,2022-03-01,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,normal,Chennai Super Kings,37,0,Player_33,"Rajiv Gandhi Intl Stadium, Hyderabad",Umpire_22,Umpire_5
962,2023,Hyderabad,2023-03-22,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,Royal Challengers Bangalore,0,9,Player_96,"PCA Stadium, Chandigarh",Umpire_21,Umpire_12
963,2023,Chandigarh,2023-05-19,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,normal,Royal Challengers Bangalore,0,8,Player_90,"Ekana Cricket Stadium, Lucknow",Umpire_12,Umpire_28
964,2023,Chandigarh,2023-03-09,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,field,normal,Chennai Super Kings,12,0,Player_130,"M.A. Chidambaram Stadium, Chennai",Umpire_4,Umpire_12
965,2023,Chandigarh,2023-04-06,Punjab Kings,Mumbai Indians,Punjab Kings,bat,normal,Mumbai Indians,36,0,Player_17,"Sawai Mansingh Stadium, Jaipur",Umpire_19,Umpire_13
966,2023,Delhi,2023-03-04,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,Kolkata Knight Riders,81,0,Player_150,"Wankhede Stadium, Mumbai",Umpire_22,Umpire_17
967,2023,Kolkata,2023-05-21,Lucknow Super Giants,Rajasthan Royals,Rajasthan Royals,field,normal,Lucknow Super Giants,38,0,Player_143,"Ekana Cricket Stadium, Lucknow",Umpire_24,Umpire_9
968,2023,Mumbai,2023-05-20,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,field,normal,Delhi Capitals,19,0,Player_184,"Feroz Shah Kotla, Delhi",Umpire_2,Umpire_19
969,2023,Hyderabad,2023-04-19,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,normal,Kolkata Knight Riders,36,0,Player_15,"Narendra Modi Stadium, Ahmedabad",Umpire_21,Umpire_24
970,2023,Hyderabad,2023-03-20,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,normal,Mumbai Indians,88,0,Player_49,"Rajiv Gandhi Intl Stadium, Hyderabad",Umpire_17,Umpire_26
971,2023,Jaipur,2023-05-26,Gujarat Titans,Chennai Super Kings,Chennai Super Kings,bat,normal,Chennai Super Kings,0,1,Player_78,"M.A. Chidambaram Stadium, Chennai",Umpire_4,Umpire_27
972,2023,Kolkata,2023-03-11,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,normal,Mumbai Indians,0,3,Player_184,"Wankhede Stadium, Mumbai",Umpire_29,Umpire_28
973,2023,Ahmedabad,2023-05-27,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,normal,Chennai Super Kings,0,5,Player_165,"M.A. Chidambaram Stadium, Chennai",Umpire_22,Umpire_15
974,2023,Kolkata,2023-05-04,Delhi Capitals,Mumbai Indians,Delhi Capitals,field,normal,Mumbai Indians,73,0,Player_58,"Eden Gardens, Kolkata",Umpire_7,Umpire_10
975,2023,Ahmedabad,2023-05-08,Punjab Kings,Rajasthan Royals,Rajasthan Royals,bat,normal,Rajasthan Royals,0,8,Player_87,"Ekana Cricket Stadium, Lucknow",Umpire_4,Umpire_17
976,2023,Mumbai,2023-03-20,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,normal,Kolkata Knight Riders,0,7,Player_119,"PCA Stadium, Chandigarh",Umpire_26,Umpire_9
977,2023,Kolkata,2023-05-22,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,Punjab Kings,9,0,Player_175,"Rajiv Gandhi Intl Stadium, Hyderabad",Umpire_23,Umpire_26
978,2023,Chennai,2023-05-13,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,normal,Kolkata Knight Riders,0,2,Player_173,"PCA Stadium, Chandigarh",Umpire_11,Umpire_8
979,2023,Kolkata,2023-04-10,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,Chennai Super Kings,84,0,Player_24,"M. Chinnaswamy Stadium, Bangalore",Umpire_14,Umpire_21
980,2023,Hyderabad,2023-05-25,Punjab Kings,Lucknow Super Giants,Lucknow Super Giants,bat,normal,Punjab Kings,0,5,Player_129,"Eden Gardens, Kolkata",Umpire_6,Umpire_14
981,2023,Lucknow,2023-04-02,Punjab Kings,Lucknow Super Giants,Lucknow Super Giants,field,normal,Lucknow Super Giants,88,0,Player_164,"M. Chinnaswamy Stadium, Bangalore",Umpire_16,Umpire_15
982,2023,Ahmedabad,2023-05-17,Lucknow Super Giants,Delhi Capitals,Lucknow Super Giants,field,normal,Lucknow Super Giants,0,3,Player_112,"M. Chinnaswamy Stadium, Bangalore",Umpire_10,Umpire_22
983,2023,Lucknow,2023-03-02,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,normal,Delhi Capitals,0,6,Player_179,"M. Chinnaswamy Stadium, Bangalore",Umpire_5,Umpire_9
984,2023,Kolkata,2023-05-28,Lucknow Super Giants,Punjab Kings,Lucknow Super Giants,field,normal,Lucknow Super Giants,40,0,Player_199,"M. Chinnaswamy Stadium, Bangalore",Umpire_25,Umpire_13
985,2023,Chennai,2023-03-07,Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,bat,normal,Lucknow Super Giants,43,0,Player_28,"Narendra Modi Stadium, Ahmedabad",Umpire_20,Umpire_29
986,2023,Hyderabad,2023-03-12,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,Kolkata Knight Riders,0,5,Player_61,"Eden Gardens, Kolkata",Umpire_6,Umpire_12
987,2023,Ahmedabad,2023-04-19,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,normal,Mumbai Indians,0,2,Player_13,"M. Chinnaswamy Stadium, Bangalore",Umpire_10,Umpire_29
988,2023,Delhi,2023-03-20,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,field,normal,Lucknow Super Giants,0,2,Player_110,"M.A. Chidambaram Stadium, Chennai",Umpire_29,Umpire_22
989,2023,Ahmedabad,2023-05-03,Lucknow Super Giants,Kolkata Knight Riders,Lucknow Super Giants,field,normal,Kolkata Knight Riders,22,0,Player_60,"Sawai Mansingh Stadium, Jaipur",Umpire_28,Umpire_26
990,2023,Delhi,2023-05-09,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,normal,Kolkata Knight Riders,0,3,Player_57,"Wankhede Stadium, Mumbai",Umpire_25,Umpire_14
991,2023,Chennai,2023-03-01,Gujarat Titans,Mumbai Indians,Gujarat Titans,field,normal,Mumbai Indians,0,7,Player_131,"Narendra Modi Stadium, Ahmedabad",Umpire_21,Umpire_8
992,2023,Chennai,2023-03-11,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,normal,Chennai Super Kings,0,4,Player_67,"PCA Stadium, Chandigarh",Umpire_5,Umpire_20
993,2023,Jaipur,2023-05-11,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,field,normal,Mumbai Indians,92,0,Player_85,"M. Chinnaswamy Stadium, Bangalore",Umpire_21,Umpire_7
994,2023,Jaipur,2023-04-16,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,bat,normal,Sunrisers Hyderabad,7,0,Player_101,"M. Chinnaswamy Stadium, Bangalore",Umpire_14,Umpire_27
995,2023,Jaipur,2023-03-24,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,field,normal,Sunrisers Hyderabad,0,7,Player_95,"Ekana Cricket Stadium, Lucknow",Umpire_9,Umpire_24
996,2023,Jaipur,2023-05-08,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,field,normal,Punjab Kings,92,0,Player_63,"Wankhede Stadium, Mumbai",Umpire_13,Umpire_27
997,2023,Jaipur,2023-04-25,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,normal,Kolkata Knight Riders,0,9,Player_132,"PCA Stadium, Chandigarh",Umpire_10,Umpire_23
998,2023,Mumbai,2023-05-16,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,normal,Rajasthan Royals,73,0,Player_23,"Sawai Mansingh Stadium, Jaipur",Umpire_23,Umpire_7
999,2023,Kolkata,2023-03-13,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,normal,Delhi Capitals,29,0,Player_76,"Eden Gardens, Kolkata",Umpire_29,Umpire_2
1000,2023,Jaipur,2023-03-07,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,field,normal,Delhi Capitals,0,5,Player_23,"M.A. Chidambaram Stadium, Chennai",Umpire_14,Umpire_11
1001,2023,Delhi,2023-05-09,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,bat,normal,Gujarat Titans,80,0,Player_150,"Rajiv Gandhi Intl Stadium, Hyderabad",Umpire_12,Umpire_8
1002,2023,Bangalore,2023-04-19,Lucknow Super Giants,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,normal,Royal Challengers Bangalore,0,1,Player_31,"M.A. Chidambaram Stadium, Chennai",Umpire_18,Umpire_10
1003,2023,Chandigarh,2023-04-14,Gujarat Titans,Lucknow Super Giants,Lucknow Super Giants,field,normal,Lucknow Super Giants,1,0,Player_199,"Rajiv Gandhi Intl Stadium, Hyderabad",Umpire_11,Umpire_22
1004,2023,Hyderabad,2023-05-18,Mumbai Indians,Lucknow Super Giants,Mumbai Indians,field,normal,Lucknow Super Giants,0,4,Player_46,"PCA Stadium, Chandigarh",Umpire_26,Umpire_12
1005,2023,Lucknow,2023-04-24,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,Royal Challengers Bangalore,0,8,Player_46,"Wankhede Stadium, Mumbai",Umpire_11,Umpire_2
1006,2023,Kolkata,2023-04-18,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,Royal Challengers Bangalore,34,0,Player_34,"Feroz Shah Kotla, Delhi",Umpire_29,Umpire_9
1007,2023,Lucknow,2023-04-04,Mumbai Indians,Lucknow Super Giants,Lucknow Super Giants,bat,normal,Mumbai Indians,0,5,Player_44,"PCA Stadium, Chandigarh",Umpire_15,Umpire_21
1008,2023,Mumbai,2023-03-22,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,normal,Delhi Capitals,23,0,Player_180,"Sawai Mansingh Stadium, Jaipur",Umpire_5,Umpire_19
1009,2023,Ahmedabad,2023-04-17,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,normal,Kolkata Knight Riders,89,0,Player_59,"M. Chinnaswamy Stadium, Bangalore",Umpire_4,Umpire_13
1010,2023,Delhi,2023-03-27,Sunrisers Hyderabad,Lucknow Super Giants,Sunrisers Hyderabad,field,normal,Lucknow Super Giants,43,0,Player_9,"M. Chinnaswamy Stadium, Bangalore",Umpire_23,Umpire_11
1011,2023,Chandigarh,2023-03-01,Punjab Kings,Rajasthan Royals,Punjab Kings,field,normal,Rajasthan Royals,0,2,Player_138,"Rajiv Gandhi Intl Stadium, Hyderabad",Umpire_5,Umpire_13
1012,2023,Kolkata,2023-03-28,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,Mumbai Indians,0,2,Player_140,"Feroz Shah Kotla, Delhi",Umpire_22,Umpire_17
1013,2023,Lucknow,2023-05-27,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,Royal Challengers Bangalore,0,4,Player_194,"Eden Gardens, Kolkata",Umpire_24,Umpire_15
1014,2023,Kolkata,2023-04-21,Gujarat Titans,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,Royal Challengers Bangalore,0,9,Player_41,"PCA Stadium, Chandigarh",Umpire_22,Umpire_19
1015,2023,Kolkata,2023-04-17,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,field,normal,Chennai Super Kings,0,2,Player_71,"Eden Gardens, Kolkata",Umpire_23,Umpire_28
1016,2023,Mumbai,2023-03-25,Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,bat,normal,Lucknow Super Giants,0,8,Player_4,"M. Chinnaswamy Stadium, Bangalore",Umpire_9,Umpire_15
1017,2023,Lucknow,2023-04-18,Delhi Capitals,Chennai Super Kings,Delhi Capitals,bat,normal,Chennai Super Kings,30,0,Player_141,"PCA Stadium, Chandigarh",Umpire_6,Umpire_12
1018,2023,Hyderabad,2023-04-29,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,bat,normal,Sunrisers Hyderabad,0,7,Player_151,"M.A. Chidambaram Stadium, Chennai",Umpire_20,Umpire_15
1019,2023,Lucknow,2023-04-28,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,Sunrisers Hyderabad,21,0,Player_75,"Sawai Mansingh Stadium, Jaipur",Umpire_29,Umpire_25
